person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_history_to_employment_ratio
25.0,46800.0,0,0.0,3,0,6000.0,5.42,1.0,0.1282051282051282,0,4.0,4.0
22.0,52800.0,0,5.0,5,1,4000.0,10.99,0.0,0.07575757575757576,0,2.0,0.3333333333333333
22.0,52800.0,2,5.0,1,3,4800.0,17.49,0.0,0.09090909090909091,1,3.0,0.5
24.0,91700.0,3,1.0,1,1,6500.0,9.88,0.0,0.07088331515812432,0,3.0,1.5
23.0,92000.0,3,0.0,4,0,6500.0,8.0,0.0,0.07065217391304347,0,2.0,2.0
22.0,52800.0,2,4.0,3,0,7000.0,6.99,0.0,0.13257575757575757,0,4.0,0.8
24.0,95000.0,3,8.0,4,0,6500.0,8.49,0.0,0.06842105263157895,0,2.0,0.2222222222222222
26.0,52800.0,0,10.0,3,0,1925.0,6.76,0.0,0.036458333333333336,0,4.0,0.36363636363636365
22.0,52800.0,0,6.0,4,0,7000.0,6.76,0.0,0.13257575757575757,0,2.0,0.2857142857142857
24.0,52800.0,0,8.0,1,0,4000.0,7.88,0.0,0.07575757575757576,0,4.0,0.4444444444444444
22.0,52800.0,0,6.0,4,2,6000.0,13.98,0.0,0.11363636363636363,1,3.0,0.42857142857142855
22.0,47000.0,3,0.0,5,1,6550.0,10.65,0.0,0.13936170212765958,0,2.0,2.0
23.0,45000.0,3,2.0,3,0,6575.0,8.0,0.0,0.1461111111111111,0,4.0,1.3333333333333333
24.0,86000.0,3,8.0,1,0,6575.0,6.99,0.0,0.07645348837209302,0,3.0,0.3333333333333333
24.0,21600.0,3,0.0,1,2,6600.0,12.68,1.0,0.3055555555555556,1,4.0,4.0
26.0,46800.0,0,0.0,3,2,5000.0,12.87,1.0,0.10683760683760683,0,4.0,4.0
23.0,21888.0,3,8.0,1,1,6600.0,11.11,0.0,0.30153508771929827,0,2.0,0.2222222222222222
26.0,29000.0,3,11.0,1,0,6600.0,10.99,0.0,0.22758620689655173,0,3.0,0.25
24.0,30000.0,3,2.0,2,2,6600.0,13.06,1.0,0.22,0,2.0,0.6666666666666666
22.0,30004.0,3,6.0,3,1,6600.0,10.33,0.0,0.21997067057725636,0,2.0,0.2857142857142857
23.0,34800.0,3,6.0,1,0,6600.0,7.49,0.0,0.1896551724137931,0,3.0,0.42857142857142855
26.0,35000.0,3,0.0,3,0,6600.0,8.59,0.0,0.18857142857142858,0,4.0,4.0
25.0,36000.0,3,1.0,3,1,6600.0,11.49,0.0,0.18333333333333332,0,4.0,2.0
25.0,53000.0,2,4.0,2,1,7200.0,9.91,0.0,0.13584905660377358,0,3.0,0.6
22.0,39000.0,3,3.0,3,1,6600.0,10.99,0.0,0.16923076923076924,0,2.0,0.5
25.0,53000.0,0,4.0,2,0,6000.0,6.62,0.0,0.11320754716981132,0,3.0,0.6
26.0,41000.0,3,3.0,0,2,6600.0,13.85,0.0,0.16097560975609757,1,4.0,1.0
26.0,41000.0,3,1.0,0,0,6600.0,8.0,0.0,0.16097560975609757,0,2.0,1.0
25.0,42000.0,3,2.0,3,1,6600.0,10.65,0.0,0.15714285714285714,0,4.0,1.3333333333333333
22.0,41838.0,3,0.0,3,3,6600.0,16.89,1.0,0.15775132654524596,0,3.0,3.0
23.0,48000.0,3,3.0,1,1,6600.0,11.11,0.0,0.1375,0,2.0,0.5
26.0,53000.0,2,2.0,2,1,2500.0,9.91,0.0,0.04716981132075472,0,2.0,0.6666666666666666
23.0,52000.0,3,8.0,0,0,6600.0,7.49,0.0,0.12692307692307692,0,3.0,0.3333333333333333
24.0,53000.0,0,8.0,2,0,8000.0,6.03,0.0,0.1509433962264151,0,2.0,0.2222222222222222
25.0,47000.0,0,9.0,1,0,12000.0,6.62,1.0,0.2553191489361702,0,2.0,0.2
22.0,53000.0,0,6.0,0,2,1000.0,15.27,0.0,0.018867924528301886,1,4.0,0.5714285714285714
24.0,52000.0,3,3.0,2,0,6600.0,10.99,0.0,0.12692307692307692,0,3.0,0.75
21.0,53000.0,2,5.0,3,0,3000.0,7.51,0.0,0.05660377358490566,0,4.0,0.6666666666666666
26.0,53000.0,0,10.0,3,2,11500.0,14.65,0.0,0.2169811320754717,0,4.0,0.36363636363636365
26.0,54000.0,3,2.0,4,2,6600.0,11.97,0.0,0.12222222222222222,1,4.0,1.3333333333333333
22.0,60000.0,3,0.0,0,1,6600.0,10.59,0.0,0.11,0,2.0,2.0
25.0,53000.0,0,9.0,5,0,10800.0,7.51,0.0,0.2037735849056604,0,2.0,0.2
22.0,60000.0,3,4.0,4,1,6600.0,10.99,0.0,0.11,0,2.0,0.4
26.0,53000.0,0,3.0,2,0,2800.0,6.03,0.0,0.052830188679245285,0,4.0,1.0
22.0,64000.0,3,5.0,3,0,6600.0,8.9,0.0,0.103125,0,3.0,0.5
26.0,53000.0,0,10.0,5,0,12000.0,5.99,0.0,0.22641509433962265,0,4.0,0.36363636363636365
22.0,53000.0,0,0.0,0,0,5025.0,7.49,0.0,0.09481132075471699,0,3.0,3.0
23.0,70000.0,3,3.0,5,2,6600.0,12.84,0.0,0.09428571428571429,1,3.0,0.75
26.0,53000.0,2,3.0,5,1,6000.0,9.99,0.0,0.11320754716981132,0,2.0,0.5
25.0,97000.0,3,0.0,5,0,6600.0,10.99,0.0,0.06804123711340206,0,2.0,2.0
25.0,101877.0,3,9.0,5,1,6600.0,10.99,0.0,0.06478400424040755,0,2.0,0.2
25.0,53000.0,0,9.0,5,2,12375.0,13.49,0.0,0.23349056603773585,1,3.0,0.3
24.0,53000.0,0,4.0,5,0,15000.0,10.99,0.0,0.2830188679245283,0,2.0,0.4
22.0,53000.0,0,6.0,5,2,7350.0,14.79,0.0,0.13867924528301886,1,4.0,0.5714285714285714
25.0,13200.0,3,0.0,0,0,6625.0,8.63,1.0,0.5018939393939394,0,3.0,3.0
23.0,16800.0,3,7.0,1,0,6625.0,6.03,1.0,0.3943452380952381,0,3.0,0.375
21.0,28000.0,3,2.0,0,2,6625.0,13.06,1.0,0.23660714285714285,0,2.0,0.6666666666666666
22.0,47000.0,0,6.0,3,1,24000.0,10.37,1.0,0.5106382978723404,0,4.0,0.5714285714285714
26.0,28000.0,3,8.0,1,3,6625.0,12.92,0.0,0.23660714285714285,0,2.0,0.2222222222222222
24.0,53000.0,0,8.0,5,0,6850.0,6.92,0.0,0.12924528301886792,0,2.0,0.2222222222222222
22.0,53000.0,0,6.0,4,0,5000.0,5.42,0.0,0.09433962264150944,0,3.0,0.42857142857142855
24.0,50000.0,3,3.0,3,2,6625.0,11.22,0.0,0.1325,0,2.0,0.5
24.0,53000.0,0,8.0,2,3,10000.0,14.91,0.0,0.18867924528301888,0,4.0,0.4444444444444444
24.0,57100.0,3,3.0,5,2,6625.0,11.22,0.0,0.11602451838879159,1,4.0,1.0
25.0,34000.0,3,0.0,5,0,6650.0,8.9,0.0,0.19558823529411765,0,3.0,3.0
24.0,56000.0,3,2.0,5,1,6650.0,12.69,0.0,0.11875,0,2.0,0.6666666666666666
21.0,53000.0,0,5.0,5,2,18000.0,13.8,0.0,0.33962264150943394,1,3.0,0.5
22.0,72321.0,3,6.0,4,1,6650.0,10.99,0.0,0.0919511621797265,0,4.0,0.5714285714285714
22.0,12000.0,3,0.0,1,0,6700.0,7.66,1.0,0.5583333333333333,0,4.0,4.0
21.0,21600.0,3,4.0,0,0,6700.0,6.92,1.0,0.3101851851851852,0,4.0,0.8
23.0,24996.0,3,0.0,1,2,6700.0,13.8,0.0,0.2680428868618979,1,3.0,3.0
22.0,53000.0,0,4.0,5,3,6600.0,14.46,0.0,0.12452830188679245,1,4.0,0.8
26.0,53000.0,0,1.0,0,0,8000.0,10.99,0.0,0.1509433962264151,0,2.0,1.0
22.0,27600.0,3,0.0,5,3,6700.0,15.31,1.0,0.2427536231884058,0,3.0,3.0
22.0,36050.0,3,2.0,4,3,6700.0,14.11,1.0,0.18585298196948682,1,4.0,1.3333333333333333
22.0,53000.0,0,6.0,5,4,8000.0,16.82,0.0,0.1509433962264151,0,4.0,0.5714285714285714
22.0,48000.0,3,3.0,0,1,6700.0,11.99,0.0,0.13958333333333334,0,3.0,0.75
22.0,72204.0,3,2.0,4,2,6700.0,13.47,0.0,0.0927926430668661,0,3.0,1.0
26.0,53000.0,0,9.0,0,0,8000.0,7.88,0.0,0.1509433962264151,0,2.0,0.2
23.0,85000.0,3,5.0,3,2,6700.0,15.23,0.0,0.07882352941176471,1,2.0,0.3333333333333333
23.0,47000.0,0,7.0,3,2,16000.0,14.35,1.0,0.3404255319148936,1,3.0,0.375
22.0,53000.0,0,6.0,0,0,7750.0,7.14,0.0,0.14622641509433962,0,4.0,0.5714285714285714
21.0,53000.0,2,5.0,4,1,14400.0,11.36,0.0,0.27169811320754716,0,3.0,0.5
22.0,53000.0,0,4.0,4,3,8000.0,16.07,0.0,0.1509433962264151,1,4.0,0.8
23.0,70000.0,3,8.0,0,0,6725.0,6.62,0.0,0.09607142857142857,0,2.0,0.2222222222222222
26.0,41000.0,3,4.0,1,0,6750.0,5.99,0.0,0.16463414634146342,0,3.0,0.6
25.0,42000.0,3,2.0,3,3,6750.0,17.27,1.0,0.16071428571428573,0,2.0,0.6666666666666666
25.0,75000.0,3,9.0,5,0,6775.0,7.9,0.0,0.09033333333333333,0,4.0,0.4
26.0,53000.0,2,8.0,4,1,16000.0,10.25,0.0,0.3018867924528302,0,2.0,0.2222222222222222
24.0,53000.0,2,3.0,2,0,9800.0,7.51,0.0,0.18490566037735848,0,4.0,1.0
23.0,27600.0,3,6.0,1,0,6800.0,8.9,0.0,0.2463768115942029,0,3.0,0.42857142857142855
22.0,53000.0,2,7.0,5,1,2250.0,10.62,0.0,0.04245283018867924,0,3.0,0.375
22.0,27800.0,3,3.0,3,0,6800.0,8.49,0.0,0.2446043165467626,0,3.0,0.75
24.0,53000.0,2,8.0,3,0,3350.0,6.76,0.0,0.06320754716981132,0,2.0,0.2222222222222222
25.0,28800.0,3,8.0,1,1,6800.0,9.63,0.0,0.2361111111111111,0,3.0,0.3333333333333333
22.0,29120.0,3,1.0,5,1,6800.0,10.59,0.0,0.23351648351648352,0,2.0,1.0
22.0,53000.0,0,6.0,1,4,10000.0,17.39,0.0,0.18867924528301888,0,3.0,0.42857142857142855
24.0,30500.0,3,2.0,1,5,6800.0,21.74,1.0,0.22295081967213115,1,3.0,1.0
22.0,37000.0,3,6.0,4,0,6800.0,7.14,0.0,0.1837837837837838,0,2.0,0.2857142857142857
22.0,53000.0,0,7.0,1,0,2500.0,7.4,0.0,0.04716981132075472,0,3.0,0.375
25.0,53000.0,0,2.0,5,1,10750.0,11.14,0.0,0.2028301886792453,0,2.0,0.6666666666666666
25.0,53000.0,0,10.0,3,1,16000.0,12.53,0.0,0.3018867924528302,0,2.0,0.18181818181818182
22.0,31500.0,3,1.0,5,3,6800.0,14.11,1.0,0.21587301587301588,0,2.0,1.0
24.0,38112.0,3,2.0,4,0,6800.0,7.68,0.0,0.17842149454240133,0,3.0,1.0
24.0,53000.0,0,0.0,2,3,7200.0,14.42,0.0,0.13584905660377358,0,3.0,3.0
22.0,41196.0,3,6.0,4,2,6800.0,11.59,0.0,0.16506456937566755,1,2.0,0.2857142857142857
21.0,45000.0,3,1.0,4,0,6800.0,5.79,0.0,0.1511111111111111,0,3.0,1.5
24.0,53000.0,0,1.0,1,3,6400.0,13.67,0.0,0.12075471698113208,0,2.0,1.0
23.0,46000.0,3,2.0,5,3,6800.0,15.65,1.0,0.14782608695652175,1,4.0,1.3333333333333333
23.0,46852.0,3,3.0,2,1,6800.0,10.65,1.0,0.14513788098693758,0,2.0,0.5
22.0,53000.0,0,0.0,0,1,4000.0,10.39,0.0,0.07547169811320754,0,2.0,2.0
26.0,53000.0,3,4.0,1,1,6800.0,9.91,0.0,0.12830188679245283,0,4.0,0.8
21.0,53000.0,0,0.0,4,3,12000.0,13.24,0.0,0.22641509433962265,0,2.0,2.0
24.0,53004.0,0,6.0,5,1,21000.0,10.65,0.0,0.39619651347068147,0,4.0,0.5714285714285714
25.0,53004.0,0,3.0,5,0,4800.0,5.42,0.0,0.0905592030790129,0,2.0,0.5
26.0,53004.0,0,3.0,0,1,5000.0,10.0,0.0,0.09433250320730512,0,4.0,1.0
24.0,54000.0,3,8.0,2,1,6800.0,10.59,0.0,0.1259259259259259,0,3.0,0.3333333333333333
23.0,53004.0,0,7.0,4,0,10000.0,5.79,0.0,0.18866500641461023,0,3.0,0.375
24.0,53004.0,0,1.0,0,1,2400.0,10.36,0.0,0.04527960153950645,0,2.0,1.0
25.0,53004.0,2,9.0,1,1,2000.0,10.75,0.0,0.03773300128292204,0,4.0,0.4
23.0,48000.0,3,0.0,4,0,6800.0,6.54,1.0,0.14166666666666666,0,4.0,4.0
22.0,53004.0,0,6.0,1,2,1500.0,13.79,0.0,0.028299750962191533,0,2.0,0.2857142857142857
23.0,55000.0,3,1.0,5,1,6800.0,11.49,0.0,0.12363636363636364,0,2.0,1.0
22.0,55000.0,3,2.0,1,1,6800.0,11.99,0.0,0.12363636363636364,0,2.0,0.6666666666666666
24.0,60000.0,3,0.0,5,0,6800.0,7.51,0.0,0.11333333333333333,0,2.0,2.0
22.0,65700.0,3,7.0,4,1,6800.0,10.37,0.0,0.1035007610350076,0,3.0,0.375
26.0,53100.0,2,10.0,5,0,13000.0,7.9,0.0,0.2448210922787194,0,3.0,0.2727272727272727
25.0,68004.0,3,8.0,0,0,6800.0,8.49,0.0,0.09999411799305923,0,4.0,0.4444444444444444
22.0,53124.0,0,4.0,1,2,6500.0,13.61,0.0,0.12235524433401099,0,3.0,0.6
23.0,47148.0,0,3.0,3,0,25000.0,7.49,1.0,0.5302451853737168,0,3.0,0.75
26.0,53155.0,0,10.0,3,0,4000.0,6.76,0.0,0.07525162261311259,0,3.0,0.2727272727272727
23.0,53160.0,0,4.0,0,0,7000.0,7.49,0.0,0.13167795334838225,0,3.0,0.6
24.0,53184.0,0,8.0,4,1,13500.0,10.99,0.0,0.25383574007220217,0,4.0,0.4444444444444444
25.0,70000.0,3,5.0,2,0,6800.0,5.42,0.0,0.09714285714285714,0,2.0,0.3333333333333333
22.0,77182.0,3,6.0,1,2,6800.0,13.22,0.0,0.0881034438081418,0,3.0,0.42857142857142855
25.0,96050.0,3,9.0,3,3,6500.0,14.61,1.0,0.0676730869338886,0,2.0,0.2
23.0,25000.0,3,4.0,0,1,6475.0,9.91,0.0,0.259,0,3.0,0.6
25.0,53000.0,3,1.0,4,1,6475.0,10.59,0.0,0.12216981132075472,0,4.0,2.0
23.0,80000.0,3,4.0,4,0,6475.0,6.99,1.0,0.0809375,0,3.0,0.6
26.0,47360.0,0,10.0,2,3,6000.0,14.61,1.0,0.1266891891891892,1,3.0,0.2727272727272727
22.0,29361.0,3,4.0,2,1,6450.0,10.99,1.0,0.21967916624093184,0,3.0,0.6
26.0,53400.0,2,3.0,1,1,13600.0,10.99,0.0,0.2546816479400749,0,4.0,1.0
25.0,31000.0,3,1.0,2,3,6450.0,14.42,1.0,0.20806451612903226,1,3.0,1.5
25.0,53481.0,2,4.0,1,0,15000.0,6.03,0.0,0.28047343916531103,0,3.0,0.6
24.0,70000.0,3,0.0,3,2,6425.0,13.72,0.0,0.09178571428571429,0,2.0,2.0
23.0,53500.0,0,4.0,0,1,2000.0,9.62,0.0,0.037383177570093455,0,4.0,0.8
21.0,20000.0,3,4.0,4,1,6400.0,10.99,1.0,0.32,0,3.0,0.6
22.0,24000.0,3,3.0,1,2,6400.0,10.99,0.0,0.26666666666666666,1,3.0,0.75
21.0,24000.0,3,0.0,1,1,6400.0,10.95,0.0,0.26666666666666666,0,3.0,3.0
23.0,25000.0,3,0.0,1,2,6400.0,12.84,0.0,0.256,0,3.0,3.0
24.0,26400.0,3,2.0,3,1,6400.0,10.37,0.0,0.24242424242424243,0,3.0,1.0
24.0,28000.0,3,3.0,5,4,6400.0,14.75,0.0,0.22857142857142856,0,2.0,0.5
22.0,29000.0,3,0.0,1,2,6400.0,10.99,0.0,0.2206896551724138,1,4.0,4.0
25.0,29120.0,3,0.0,2,3,6400.0,16.29,1.0,0.21978021978021978,0,2.0,2.0
23.0,30000.0,3,2.0,1,0,6400.0,6.99,0.0,0.21333333333333335,0,4.0,1.3333333333333333
26.0,53595.0,0,3.0,4,0,6000.0,7.88,0.0,0.11195074167366359,0,2.0,0.5
22.0,30000.0,3,4.0,2,3,6400.0,15.99,1.0,0.21333333333333335,0,2.0,0.4
23.0,30000.0,3,3.0,5,2,6400.0,10.99,0.0,0.21333333333333335,1,3.0,0.75
23.0,30000.0,3,2.0,3,0,6400.0,10.99,0.0,0.21333333333333335,0,3.0,1.0
23.0,53664.0,0,7.0,1,1,15000.0,10.75,0.0,0.27951699463327373,0,4.0,0.5
21.0,53684.0,0,5.0,1,3,16000.0,15.65,0.0,0.29804038447209596,1,4.0,0.6666666666666666
22.0,30000.0,3,1.0,0,4,6400.0,16.0,1.0,0.21333333333333335,0,3.0,1.5
23.0,53724.0,0,7.0,1,0,8600.0,6.03,0.0,0.16007743280470554,0,3.0,0.375
25.0,53742.0,0,9.0,2,0,10750.0,5.79,0.0,0.20002977187302295,0,2.0,0.2
25.0,30500.0,3,5.0,3,1,6400.0,11.49,0.0,0.2098360655737705,0,4.0,0.6666666666666666
26.0,31200.0,3,1.0,5,0,6400.0,7.51,0.0,0.20512820512820512,0,3.0,1.5
24.0,53800.0,0,4.0,0,1,6000.0,10.99,0.0,0.11152416356877323,0,2.0,0.4
23.0,47800.0,0,4.0,3,1,18000.0,10.95,1.0,0.37656903765690375,0,3.0,0.6
22.0,53808.0,0,5.0,4,0,6000.0,8.9,0.0,0.11150758251561106,0,2.0,0.3333333333333333
22.0,31224.0,3,0.0,3,0,6400.0,9.32,0.0,0.20497053548552396,0,4.0,4.0
22.0,53832.0,0,2.0,3,2,11700.0,12.87,0.0,0.21734284440481497,0,2.0,0.6666666666666666
21.0,53851.0,0,2.0,0,1,12000.0,10.0,0.0,0.22283708751926612,0,2.0,0.6666666666666666
21.0,53876.0,0,4.0,4,2,2700.0,14.72,0.0,0.05011507907045809,0,4.0,0.8
22.0,53913.0,0,6.0,5,0,11500.0,5.99,0.0,0.2133066236343739,0,4.0,0.5714285714285714
22.0,53947.0,2,0.0,4,1,6400.0,9.62,0.0,0.11863495653141046,0,4.0,4.0
23.0,53976.0,0,7.0,1,1,2000.0,10.74,0.0,0.037053505261597744,0,3.0,0.375
26.0,31836.0,3,1.0,5,2,6400.0,14.35,0.0,0.201030280185953,0,4.0,2.0
22.0,54000.0,0,6.0,3,0,5000.0,6.03,0.0,0.09259259259259259,0,2.0,0.2857142857142857
23.0,32000.0,3,4.0,1,0,6400.0,8.9,0.0,0.2,0,4.0,0.8
24.0,33000.0,3,8.0,3,1,6400.0,9.99,0.0,0.19393939393939394,0,2.0,0.2222222222222222
26.0,34200.0,3,2.0,2,3,6400.0,17.49,1.0,0.1871345029239766,1,3.0,1.0
26.0,54000.0,0,10.0,1,0,5000.0,6.62,0.0,0.09259259259259259,0,2.0,0.18181818181818182
21.0,35000.0,3,3.0,3,1,6400.0,12.69,0.0,0.18285714285714286,0,4.0,1.0
22.0,29000.0,3,4.0,0,4,6400.0,15.95,1.0,0.2206896551724138,1,4.0,0.8
22.0,54000.0,0,3.0,4,0,15750.0,6.62,0.0,0.2916666666666667,0,4.0,1.0
23.0,35000.0,3,2.0,1,2,6400.0,10.99,0.0,0.18285714285714286,0,4.0,1.3333333333333333
26.0,54000.0,0,4.0,4,0,9600.0,6.62,0.0,0.17777777777777778,0,3.0,0.6
23.0,54000.0,0,7.0,1,1,4800.0,12.42,0.0,0.08888888888888889,0,2.0,0.25
26.0,36000.0,3,10.0,3,0,6400.0,5.99,0.0,0.17777777777777778,0,3.0,0.2727272727272727
23.0,37000.0,3,4.0,0,0,6400.0,10.99,0.0,0.17297297297297298,0,4.0,0.8
23.0,54000.0,0,7.0,3,0,6000.0,6.03,0.0,0.1111111111111111,0,4.0,0.5
26.0,37850.0,3,1.0,4,1,6400.0,9.88,0.0,0.1690885072655218,0,2.0,1.0
23.0,54000.0,0,2.0,5,0,7000.0,6.62,0.0,0.12962962962962962,0,3.0,1.0
25.0,54000.0,2,9.0,1,2,15000.0,10.99,0.0,0.2777777777777778,1,4.0,0.4
22.0,54000.0,0,5.0,3,1,7000.0,10.65,0.0,0.12962962962962962,0,4.0,0.6666666666666666
23.0,54000.0,0,5.0,5,1,8500.0,12.42,0.0,0.1574074074074074,0,2.0,0.3333333333333333
25.0,38000.0,3,3.0,5,0,6400.0,7.88,0.0,0.16842105263157894,0,3.0,0.75
24.0,39500.0,3,0.0,4,1,6400.0,10.36,0.0,0.1620253164556962,0,2.0,2.0
25.0,41508.0,3,4.0,3,2,6400.0,14.79,0.0,0.15418714464681507,0,3.0,0.6
22.0,54000.0,2,4.0,4,1,25000.0,10.99,0.0,0.46296296296296297,0,3.0,0.6
22.0,38000.0,3,2.0,0,5,6400.0,20.62,1.0,0.16842105263157894,0,3.0,1.0
25.0,54000.0,0,6.0,5,4,7000.0,18.64,0.0,0.12962962962962962,0,3.0,0.42857142857142855
26.0,46000.0,3,2.0,3,1,6400.0,9.67,0.0,0.1391304347826087,0,4.0,1.3333333333333333
22.0,46300.0,3,1.0,1,0,6400.0,10.99,0.0,0.13822894168466524,0,4.0,2.0
22.0,54000.0,0,4.0,3,1,15000.0,11.99,0.0,0.2777777777777778,0,2.0,0.4
23.0,54000.0,0,4.0,0,1,5000.0,9.99,0.0,0.09259259259259259,0,3.0,0.6
26.0,48000.0,0,0.0,1,0,15000.0,5.99,1.0,0.3125,0,2.0,2.0
24.0,54000.0,0,7.0,4,0,5000.0,5.42,0.0,0.09259259259259259,0,4.0,0.5
22.0,48000.0,0,3.0,5,3,6500.0,15.99,1.0,0.13541666666666666,1,2.0,0.5
25.0,54000.0,0,7.0,1,1,5500.0,10.59,0.0,0.10185185185185185,0,4.0,0.5
26.0,48000.0,3,2.0,0,2,6400.0,13.47,0.0,0.13333333333333333,1,3.0,1.0
23.0,54000.0,0,7.0,0,0,1400.0,5.42,0.0,0.025925925925925925,0,4.0,0.5
25.0,50000.0,3,0.0,2,1,6400.0,9.91,0.0,0.128,0,4.0,4.0
25.0,48000.0,0,8.0,4,0,2250.0,8.49,1.0,0.046875,0,3.0,0.3333333333333333
23.0,50000.0,3,6.0,1,4,6400.0,20.2,0.0,0.128,0,2.0,0.2857142857142857
24.0,54000.0,0,8.0,4,0,13000.0,7.49,0.0,0.24074074074074073,0,2.0,0.2222222222222222
21.0,48000.0,0,5.0,0,3,18000.0,15.62,1.0,0.375,1,3.0,0.5
23.0,50000.0,3,3.0,5,0,6400.0,6.91,0.0,0.128,0,2.0,0.5
24.0,54000.0,0,8.0,2,1,8500.0,10.99,0.0,0.1574074074074074,0,3.0,0.3333333333333333
25.0,55000.0,3,0.0,1,1,6400.0,10.71,0.0,0.11636363636363636,0,3.0,3.0
22.0,54000.0,0,4.0,1,3,5000.0,15.62,0.0,0.09259259259259259,0,2.0,0.4
24.0,49200.0,3,2.0,3,3,6400.0,10.99,1.0,0.13008130081300814,0,3.0,1.0
22.0,54000.0,2,2.0,5,1,2000.0,10.99,0.0,0.037037037037037035,0,3.0,1.0
25.0,54000.0,0,7.0,4,3,12000.0,16.49,0.0,0.2222222222222222,1,3.0,0.375
24.0,54000.0,0,5.0,4,0,8000.0,7.49,0.0,0.14814814814814814,0,4.0,0.6666666666666666
24.0,54000.0,0,3.0,4,1,8000.0,10.99,0.0,0.14814814814814814,0,3.0,0.75
24.0,60000.0,3,2.0,0,0,6400.0,10.99,0.0,0.10666666666666667,0,4.0,1.3333333333333333
23.0,54000.0,0,7.0,3,1,8800.0,10.99,0.0,0.16296296296296298,0,4.0,0.5
22.0,62502.0,3,3.0,4,1,6400.0,11.71,0.0,0.10239672330485425,0,3.0,0.75
22.0,62758.0,3,2.0,1,0,6400.0,8.49,0.0,0.10197903056184073,0,3.0,1.0
24.0,54000.0,0,5.0,5,0,4000.0,5.42,0.0,0.07407407407407407,0,2.0,0.3333333333333333
23.0,54000.0,0,7.0,4,0,2000.0,5.42,0.0,0.037037037037037035,0,2.0,0.25
24.0,54000.0,0,5.0,5,0,11000.0,5.42,0.0,0.2037037037037037,0,2.0,0.3333333333333333
24.0,65000.0,3,2.0,0,1,6400.0,10.65,0.0,0.09846153846153846,0,2.0,0.6666666666666666
24.0,65000.0,3,1.0,5,1,6400.0,9.99,0.0,0.09846153846153846,0,4.0,2.0
23.0,54000.0,0,8.0,5,0,3000.0,5.42,0.0,0.05555555555555555,0,2.0,0.2222222222222222
21.0,70000.0,3,4.0,4,3,6400.0,17.49,0.0,0.09142857142857143,0,4.0,0.8
22.0,54000.0,0,6.0,0,1,3000.0,10.0,0.0,0.05555555555555555,0,3.0,0.42857142857142855
25.0,54000.0,0,2.0,2,0,13000.0,6.92,0.0,0.24074074074074073,0,4.0,1.3333333333333333
22.0,71500.0,3,2.0,1,2,6400.0,13.11,0.0,0.08951048951048951,1,2.0,0.6666666666666666
22.0,72000.0,3,5.0,1,0,6400.0,6.91,0.0,0.08888888888888889,0,2.0,0.3333333333333333
26.0,54000.0,0,3.0,3,0,5000.0,5.79,0.0,0.09259259259259259,0,3.0,0.75
25.0,75000.0,3,5.0,4,3,6400.0,15.99,0.0,0.08533333333333333,1,2.0,0.3333333333333333
26.0,69000.0,3,6.0,1,4,6400.0,16.4,1.0,0.0927536231884058,1,4.0,0.5714285714285714
26.0,54000.0,0,10.0,2,0,7200.0,5.42,0.0,0.13333333333333333,0,2.0,0.18181818181818182
25.0,54000.0,0,2.0,4,1,4000.0,11.11,0.0,0.07407407407407407,0,3.0,1.0
24.0,75000.0,3,4.0,5,1,6400.0,10.36,0.0,0.08533333333333333,0,4.0,0.8
24.0,76800.0,3,0.0,1,0,6400.0,7.51,0.0,0.08333333333333333,0,3.0,3.0
25.0,54000.0,0,9.0,5,0,8000.0,6.92,0.0,0.14814814814814814,0,4.0,0.4
25.0,54000.0,0,4.0,3,1,8400.0,11.11,0.0,0.15555555555555556,0,4.0,0.8
24.0,80000.0,3,6.0,3,0,6400.0,7.49,0.0,0.08,0,4.0,0.5714285714285714
21.0,54000.0,2,5.0,5,1,20000.0,10.74,0.0,0.37037037037037035,0,2.0,0.3333333333333333
25.0,54000.0,0,5.0,0,1,5100.0,9.62,0.0,0.09444444444444444,0,4.0,0.6666666666666666
24.0,93500.0,3,2.0,5,2,6400.0,13.23,0.0,0.06844919786096257,1,3.0,1.0
22.0,110000.0,3,6.0,3,0,6400.0,9.32,0.0,0.05818181818181818,0,4.0,0.5714285714285714
25.0,54000.0,0,1.0,1,0,6000.0,6.17,0.0,0.1111111111111111,0,4.0,2.0
25.0,110500.0,3,9.0,5,3,6400.0,13.67,0.0,0.0579185520361991,0,3.0,0.3
24.0,112000.0,3,8.0,2,0,6400.0,6.62,0.0,0.05714285714285714,0,2.0,0.2222222222222222
22.0,54000.0,0,6.0,0,1,13200.0,9.99,0.0,0.24444444444444444,0,4.0,0.5714285714285714
22.0,54000.0,0,5.0,1,2,12000.0,12.23,0.0,0.2222222222222222,1,3.0,0.5
23.0,48000.0,0,8.0,3,3,1400.0,14.83,1.0,0.029166666666666667,1,2.0,0.2222222222222222
24.0,77500.0,3,0.0,0,1,6800.0,10.99,0.0,0.08774193548387096,0,3.0,3.0
24.0,54000.0,0,8.0,2,1,4000.0,9.99,0.0,0.07407407407407407,0,4.0,0.4444444444444444
26.0,54000.0,0,5.0,1,1,10000.0,8.88,0.0,0.18518518518518517,0,4.0,0.6666666666666666
